"ticker.kalshi","title.kalshi","yes_sub_title.kalshi","id.polym","question.polym"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559665,"Will Corey Booker win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559666,"Will Tim Walz win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559667,"Will Michelle Obama win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559668,"Will Mark Kelly win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559669,"Will Rahm Emanuel win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559670,"Will Gina Raimondo win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559671,"Will Zohran Mamdani win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559672,"Will Roy Cooper win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559673,"Will John Fetterman win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559674,"Will Jared Polis win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559675,"Will Jon Stewart win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559676,"Will Barack Obama win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559677,"Will Hillary Clinton win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559678,"Will Liz Cheney win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559679,"Will Bernie Sanders win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559680,"Will Phil Murphy win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559681,"Will LeBron James win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559682,"Will Hunter Biden win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559683,"Will George Clooney win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559684,"Will Chelsea Clinton win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559685,"Will MrBeast win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559686,"Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559687,"Will Oprah Winfrey win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559688,"Will Andrew Yang win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559689,"Will Beto O’Rourke win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-AB","Will Andy Beshear be the nominee for the Presidency for the Democratic party?","Andy Beshear",559690,"Will Kim Kardashian win the 2028 Democratic presidential nomination?"
"KXRTSMURFS-10","Smurfs Rotten Tomatoes score Above 10?","Above 10",551891,"Will ""Smurfs"" Rotten Tomatoes score be less than 30?"
"KXRTSMURFS-10","Smurfs Rotten Tomatoes score Above 10?","Above 10",551892,"Will ""Smurfs"" Rotten Tomatoes score be between 30–39?"
"KXRTSMURFS-10","Smurfs Rotten Tomatoes score Above 10?","Above 10",551893,"Will ""Smurfs"" Rotten Tomatoes score be between 40–49?"
"KXRTSMURFS-10","Smurfs Rotten Tomatoes score Above 10?","Above 10",551894,"Will ""Smurfs"" Rotten Tomatoes score be between 50–59?"
"KXRTSMURFS-10","Smurfs Rotten Tomatoes score Above 10?","Above 10",551895,"Will ""Smurfs"" Rotten Tomatoes score be between 60–69?"
"KXRTSMURFS-10","Smurfs Rotten Tomatoes score Above 10?","Above 10",551896,"Will ""Smurfs"" Rotten Tomatoes score be 70 or higher?"
"KXEOCOUNTDAY3-25JAN22-5.0","Will Trump issue between 5 to 5 executive orders on day one?","5",519413,"Will Trump sign 0 executive orders on January 22?"
"KXEOCOUNTDAY3-25JAN22-5.0","Will Trump issue between 5 to 5 executive orders on day one?","5",519414,"Will Trump sign between 1 and 3 executive orders on January 22?"
"KXEOCOUNTDAY3-25JAN22-5.0","Will Trump issue between 5 to 5 executive orders on day one?","5",519415,"Will Trump sign between 4 and 6 executive orders on January 22?"
"KXEOCOUNTDAY3-25JAN22-5.0","Will Trump issue between 5 to 5 executive orders on day one?","5",519416,"Will Trump sign between 7 and 9 executive orders on January 22?"
"KXEOCOUNTDAY3-25JAN22-5.0","Will Trump issue between 5 to 5 executive orders on day one?","5",519417,"Will Trump sign 10 or more executive orders on January 22?"
"KXPATELCOUNT-25-B59","How many Senators vote to confirm  as Director of the FBI?","59",520148,"Will fewer than 49 senators vote to confirm Kash Patel as FBI Director?"
"KXPATELCOUNT-25-B59","How many Senators vote to confirm  as Director of the FBI?","59",520149,"Will 49 senators vote to confirm Kash Patel as FBI Director"
"KXPATELCOUNT-25-B59","How many Senators vote to confirm  as Director of the FBI?","59",520150,"Will 50 senators vote to confirm Kash Patel as FBI Director?"
"KXPATELCOUNT-25-B59","How many Senators vote to confirm  as Director of the FBI?","59",520151,"Will 51 senators vote to confirm Kash Patel as FBI Director?"
"KXPATELCOUNT-25-B59","How many Senators vote to confirm  as Director of the FBI?","59",520152,"Will 52 senators vote to confirm Kash Patel as FBI Director?"
"KXPATELCOUNT-25-B59","How many Senators vote to confirm  as Director of the FBI?","59",520153,"Will 53 senators vote to confirm Kash Patel as FBI Director?"
"KXPATELCOUNT-25-B59","How many Senators vote to confirm  as Director of the FBI?","59",520154,"Will 54 senators vote to confirm Kash Patel as FBI Director?"
"KXPATELCOUNT-25-B59","How many Senators vote to confirm  as Director of the FBI?","59",520155,"Will 55 or more senators vote to confirm Kash Patel as FBI Director?"
"KXRTROOFMAN-70","Roofman Rotten Tomatoes score Above 70?","Above 70",629160,"Will ""Roofman"" (2025) score at least 80 on the Rotten Tomatoes Tomatometer?"
"KXRTROOFMAN-70","Roofman Rotten Tomatoes score Above 70?","Above 70",629161,"Will ""Roofman"" (2025) score at least 82 on the Rotten Tomatoes Tomatometer?"
"KXRTROOFMAN-70","Roofman Rotten Tomatoes score Above 70?","Above 70",629162,"Will ""Roofman"" (2025) score at least 84 on the Rotten Tomatoes Tomatometer?"
"KXRTROOFMAN-70","Roofman Rotten Tomatoes score Above 70?","Above 70",629163,"Will ""Roofman"" (2025) score at least 86 on the Rotten Tomatoes Tomatometer?"
"KXRTROOFMAN-70","Roofman Rotten Tomatoes score Above 70?","Above 70",629164,"Will ""Roofman"" (2025) score at least 88 on the Rotten Tomatoes Tomatometer?"
"KXRTROOFMAN-70","Roofman Rotten Tomatoes score Above 70?","Above 70",629165,"Will ""Roofman"" (2025) score at least 90 on the Rotten Tomatoes Tomatometer?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572469,"Will Trump nominate Kevin Warsh as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572470,"Will Trump nominate Kevin Hassett as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572471,"Will Trump nominate Christopher Waller as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572472,"Will Trump nominate Bill Pulte as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572473,"Will Trump nominate Judy Shelton as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572474,"Will Trump nominate David Malpass as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572475,"Will Trump nominate Howard Lutnick as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572476,"Will Trump nominate Arthur Laffer as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572477,"Will Trump nominate Larry Kudlow as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572478,"Will Trump nominate Jerome Powell as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572479,"Will Trump nominate Ron Paul as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572480,"Will Trump nominate Stephen Miran as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572481,"Will Trump nominate Scott Bessent as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572482,"Will Trump nominate James B. Bullard as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572483,"Will Trump nominate Marc Sumerlin as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572484,"Will Trump nominate David Zervos as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572485,"Will Trump nominate Rick Rieder as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572486,"Will Trump nominate Michelle Bowman as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572487,"Will Trump nominate Lorie K. Logan as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572488,"Will Trump nominate Philip Jefferson as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572489,"Will Trump nominate Janet Yellen as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572491,"Will Trump nominate Larry Lindsey as the next Fed chair?"
"KXFEDCHAIRNOM-29-PJEF","Will Trump next nominate Philip Jefferson as Fed Chair?","Philip Jefferson",572506,"Will Trump nominate no one before 2027?"
"KXRTDOWNTONABBEY-82","Downton Abbey: The Grand Finale Rotten Tomatoes score Above 82?","Above 82",581781,"""Downton Abbey: The Grand Finale"" Rotten Tomatoes score is less than 70?"
"KXRTDOWNTONABBEY-82","Downton Abbey: The Grand Finale Rotten Tomatoes score Above 82?","Above 82",581782,"""Downton Abbey: The Grand Finale"" Rotten Tomatoes score is between 70 and 79?"
"KXRTDOWNTONABBEY-82","Downton Abbey: The Grand Finale Rotten Tomatoes score Above 82?","Above 82",581783,"""Downton Abbey: The Grand Finale"" Rotten Tomatoes score is between 80 and 89?"
"KXRTDOWNTONABBEY-82","Downton Abbey: The Grand Finale Rotten Tomatoes score Above 82?","Above 82",581784,"""Downton Abbey: The Grand Finale"" Rotten Tomatoes score is 90 or higher?"
"KXVOTEPERCENTCUOMO-25NOV04-27","Will Andrew Cuomo receive between 25% and 29.99% of the popular vote in New York City?","25% - 29.99%",589090,"Will Andrew Cuomo get less than 15% of the vote in 2025 NYC mayoral election?"
"KXVOTEPERCENTCUOMO-25NOV04-27","Will Andrew Cuomo receive between 25% and 29.99% of the popular vote in New York City?","25% - 29.99%",589091,"Will Andrew Cuomo get between 15% and 20% of the vote in 2025 NYC mayoral election?"
"KXVOTEPERCENTCUOMO-25NOV04-27","Will Andrew Cuomo receive between 25% and 29.99% of the popular vote in New York City?","25% - 29.99%",589092,"Will Andrew Cuomo get between 20% and 25% of the vote in 2025 NYC mayoral election?"
"KXVOTEPERCENTCUOMO-25NOV04-27","Will Andrew Cuomo receive between 25% and 29.99% of the popular vote in New York City?","25% - 29.99%",589093,"Will Andrew Cuomo get between 25% and 30% of the vote in 2025 NYC mayoral election?"
"KXVOTEPERCENTCUOMO-25NOV04-27","Will Andrew Cuomo receive between 25% and 29.99% of the popular vote in New York City?","25% - 29.99%",589094,"Will Andrew Cuomo get between 30% and 35% of the vote in 2025 NYC mayoral election?"
"KXVOTEPERCENTCUOMO-25NOV04-27","Will Andrew Cuomo receive between 25% and 29.99% of the popular vote in New York City?","25% - 29.99%",589095,"Will Andrew Cuomo get more than 35% of the vote in 2025 NYC mayoral election?"
"KXVANCE-26JAN01-VR","Will Vivek Ramaswamy replace JD Vance as Ohio Senator?","Vivek Ramaswamy",512313,"Will Vivek Ramaswamy be appointed as the next Ohio senator?"
"KXVANCE-26JAN01-VR","Will Vivek Ramaswamy replace JD Vance as Ohio Senator?","Vivek Ramaswamy",512314,"Will Frank LaRose be appointed as the next Ohio senator?"
"KXVANCE-26JAN01-VR","Will Vivek Ramaswamy replace JD Vance as Ohio Senator?","Vivek Ramaswamy",512315,"Will Matt Dolan be appointed as the next Ohio senator?"
"KXVANCE-26JAN01-VR","Will Vivek Ramaswamy replace JD Vance as Ohio Senator?","Vivek Ramaswamy",512316,"Will Jane Timken be appointed as the next Ohio senator?"
"KXVANCE-26JAN01-VR","Will Vivek Ramaswamy replace JD Vance as Ohio Senator?","Vivek Ramaswamy",512317,"Will Jon Husted be appointed as the next Ohio senator?"
"KXVANCE-26JAN01-VR","Will Vivek Ramaswamy replace JD Vance as Ohio Senator?","Vivek Ramaswamy",512318,"Will Mike Carey be appointed as the next Ohio senator?"
"KXVANCE-26JAN01-VR","Will Vivek Ramaswamy replace JD Vance as Ohio Senator?","Vivek Ramaswamy",512319,"Will Warren Davidson be appointed as the next Ohio senator?"
"KXEPA-26DEC31-MC","Will Michael Catanzaro be confirmed as EPA Administrator by Dec 31, 2026?","Michael Catanzaro",512303,"Will Trump nominate Andrew Wheeler for Administrator of the US Environmental Protection Agency?"
"KXEPA-26DEC31-MC","Will Michael Catanzaro be confirmed as EPA Administrator by Dec 31, 2026?","Michael Catanzaro",512304,"Will Trump nominate Aurelia Skipwith Giacometto for Administrator of the US Environmental Protection Agency?"
"KXEPA-26DEC31-MC","Will Michael Catanzaro be confirmed as EPA Administrator by Dec 31, 2026?","Michael Catanzaro",512305,"Will Trump nominate Mandy Gunasekara for Administrator of the US Environmental Protection Agency?"
"KXEPA-26DEC31-MC","Will Michael Catanzaro be confirmed as EPA Administrator by Dec 31, 2026?","Michael Catanzaro",512427,"Will Trump nominate another candidate for Administrator of the US Environmental Protection Agency?"
